OSF_E246	Black_R	Blooms_Ditch_Crockett
OSF_E348	Black_R	Black_R_Mima_Cr_1
OSF_E356	Black_R	Black_R_Mima_Cr_2
OSF_E357	Black_R	Black_R_Mima_Cr_2
PD1E_H02	Dilman	Pond1_E
DP1W_A01	Dilman	Pond1_W
DSBT_A01	Dilman	SBt
DEEX_A02	Dilman	East_Exc
WRH2_C01	Wood_R_Canal	Hawkins2
WRH2_D01	Wood_R_Canal	Hawkins2
WRH2_E01	Wood_R_Canal	Hawkins2
WRH2_F01	Wood_R_Canal	Hawkins2
WRH2_L01	Wood_R_Canal	Hawkins2
WRBS_A02	Wood_R_Canal	BLM
WRBS_B01	Wood_R_Canal	BLM
WRBS_D01	Wood_R_Canal	BLM
KM_NWR_MC3_EM3_A1	KMNWR	Military_Crossing
KM_NWR_MC3_EM04_A1	KMNWR	Military_Crossing
KM_NWR_MC3_EM5_A1	KMNWR	Military_Crossing
KM_MC6_EM2_A1	KMNWR	Military_Crossing
KM_NWR_MC7_EM01_A1	KMNWR	Military_Crossing
KM_MC7_EM2_A1	KMNWR	Military_Crossing
KM_PEN_RD_EM8_A1	KMNWR	Peninsula_Rd
KM_PEN_RD_EM9_A1	KMNWR	Peninsula_Rd
KM_PEN_RD_EM10_A1	KMNWR	Peninsula_Rd
CHOL_EM7_A1	KMNWR	Chollo
KM_NWR_DEVINE_EM01_A2	KMNWR	Devine
KM_NWR_DEVINE_EM02_A1	KMNWR	Devine
USGS_220449	Annie_Cr	Cr_Channel_S_1
USGS_220356	Annie_Cr	Cr_Channel_S_2
USGS_220341	Annie_Cr	Cr_Channel_S_2
USGS_211875	Buck_Lk	NW_Pasture_1
USGS_212263	Buck_Lk	NW_Pasture_2
USGS_211861	Buck_Lk	NW_Pasture_2
OSF_E20	S_Fk_Nooksack	Potter_Rd
OSF_E138	Samish_R	Samish_R_Mills_Cr
OSF_E139	Samish_R	Samish_R_Mills_Cr
OSF_E234	Black_R	Rails_to_Trails
OSF_E236	Black_R	Rails_to_Trails
OSF_E237	Black_R	Rails_to_Trails
